sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
3.3918116092681885,0.4923079013824463,3.7617235,0.5392722,0.3019559,0.2621644
0.17967772483825684,0.06924939155578613,0.1023126,0.0746892,0.0602644,0.0692501
0.23435139656066895,0.08440041542053223,0.1108017,0.182922,0.1294673,0.1083569
3.291701078414917,0.4556882381439209,0.2142602,0.2949749,0.476271,0.2213874
6.703863859176636,0.40268898010253906,0.3373674,0.346824,0.6371876,0.3279949
13.347095012664795,0.3736753463745117,0.2750147,0.3052313,0.4160443,0.3023033
8.28580927848816,0.516063928604126,0.3594209,0.3075122,0.6369226,0.2350693
7.902153015136719,0.45319032669067383,0.2662015,0.3746377,0.2711517,0.3357425
3.150149345397949,0.43207263946533203,0.3762661,0.432576,0.6394918,0.3128692
3.7945942878723145,0.42428088188171387,0.2511376,0.2453408,0.3853754,0.2537264
3.51389479637146,0.40619874000549316,0.2385309,0.2817636,0.5649335,0.2051552
13.097989559173584,0.47368621826171875,0.3780051,0.3658482,0.8166353,0.3482795
9.85455870628357,0.40358805656433105,0.3421236,0.38245,0.3908934,0.2431744
93.80087614059448,0.5925493240356445,0.5749716,0.5936959,0.9018758,0.7724831
11.389347076416016,0.4013688564300537,0.3636417,0.3102475,0.7766792,0.4313752
5.361942529678345,0.44512009620666504,0.2373733,0.2446073,0.6425783,0.2122134
8.372414112091064,0.37368083000183105,0.1739425,0.8354766,0.4689663,0.2455501
1.7287919521331787,0.4184739589691162,0.2622638,0.3130583,0.3762398,0.2569793
1.4015696048736572,0.1114044189453125,0.2546035,0.1734442,0.2168801,0.2679883
0.8861210346221924,0.1533794403076172,0.2210853,0.2581571,0.2520083,0.168311
3.3228657245635986,0.40502429008483887,0.2235096,0.3427003,0.2128541,0.2735632
36.249746799468994,0.5310907363891602,0.4138376,0.3429037,1.0555348,0.4590246
1.7447638511657715,0.35550475120544434,0.2833895,0.2463647,0.2987762,0.2793469
2.003401517868042,0.13439345359802246,0.1706725,0.3309349,0.1477729,0.1560994
21.50843071937561,0.4276423454284668,0.3652938,0.5724136,0.4935898,0.3582827
20.815165042877197,0.5437500476837158,0.2602822,0.4742362,0.5342609,0.4019842
7.17041540145874,0.3884260654449463,0.245669,0.3308609,0.45587,0.4445349
1.3804504871368408,0.28367137908935547,0.2387113,0.3346641,0.3246817,0.2154342
0.22301030158996582,0.0876779556274414,0.1036546,0.0979895,0.0841893,0.1036289
2.378488063812256,0.32085537910461426,0.2722463,0.3471969,0.4924113,0.2294339
2.5350093841552734,0.469501256942749,0.1996884,0.2261664,0.2511075,0.1670929
1.1747419834136963,0.22872304916381836,0.1769834,0.2628897,0.2421009,0.2704747
19.134341955184937,0.42755746841430664,0.3061971,0.3139706,0.4453322,0.2649373
4.597768545150757,0.3861658573150635,0.2463133,0.3311604,0.4317661,0.4002429
0.8154258728027344,0.20319724082946777,0.1575909,0.183132,0.2482594,0.2101273
34.7404522895813,0.277285099029541,0.3630367,0.3384094,0.3133472,0.2554229
10.019358396530151,0.43866825103759766,0.3738596,0.4025072,0.5473464,0.3083343
4.506099224090576,0.3929111957550049,0.1974734,0.1966125,0.4129293,0.2325469
9.56319808959961,0.32160377502441406,0.2988944,0.3979089,0.3494809,0.4309502
1.6997711658477783,0.24082112312316895,0.1993197,0.3839781,0.1926934,0.2238273
9.453926086425781,0.41417551040649414,0.1984446,0.3303226,0.2478212,0.1981161
6.084661960601807,0.39043688774108887,0.2766791,0.2179092,0.3205043,0.2947755
3.9777350425720215,0.3863563537597656,0.4034502,0.2479551,0.4802596,0.192805
5.097349166870117,0.4656641483306885,0.3833802,0.247174,0.3137043,0.3372403
6.948159456253052,0.46768903732299805,0.3158354,0.414853,0.4306436,0.271878
0.18734359741210938,0.10008001327514648,0.1265981,0.0778424,0.1203218,0.1547249
7.037508487701416,0.39241766929626465,0.4776515,0.5949998,0.5554657,0.4288817
2.699267864227295,0.3714449405670166,0.195827,0.3638209,0.3952582,0.2004759
20.904229879379272,0.4212379455566406,0.4727032,0.3238026,0.7095352,0.3668857
0.25786352157592773,0.06394243240356445,0.0569122,0.0928379,0.0866092,0.0440103
