sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
0.2499916553497314,115.532648563385,10.052568,15.3167172,30.5841191,22.1447872
2.0468058586120605,1800.0,9.6321015,16.2031643,35.9739801,23.4250043
0.8124728202819824,228.45299220085144,8.2097878,15.9244036,31.5614638,32.5156765
39.51474571228027,1043.1226575374603,15.2411223,23.7670369,79.5009221,89.8287218
18.921714782714844,1800.0,27.9869663,49.8949901,59.6118829,77.4733555
4.937339782714844,415.791531085968,9.6463217,21.8755392,29.2443471,16.0965131
0.5312330722808838,172.96966195106506,8.9796798,15.0959574,17.4530026,15.6000169
12.001986026763916,1800.0,35.1604574,37.7004124,55.0698792,57.0112263
7.162214756011963,1800.0,13.0475505,25.5323378,36.0637709,38.008825
0.5780940055847168,162.31827473640442,6.8840581,13.7076474,40.4826485,30.1597857
27.36472797393799,1033.4204206466677,42.5220709,46.1978245,72.6374902,89.9105054
0.2968695163726806,1800.0,4.5963323,5.6905028,8.8538144,9.1568701
2.5479793548583984,1800.0,11.3087786,27.4121773,47.8824846,22.5176482
0.9062435626983644,1800.0,10.3724834,17.6532725,13.6479561,23.232726
220.2097878456116,1800.304085969925,68.3197832,78.5083028,209.5604921,211.4754104
0.0624980926513671,1800.0,5.847348,6.0359454,10.6757011,4.1110926
0.2061407566070556,143.9730851650238,8.6232259,16.176389,33.1214093,11.8239255
1001.2322494983672,1800.0,103.8781121,134.8285545,801.9228822,703.6442511
0.906224250793457,258.078409910202,10.9426437,19.1664701,37.938873,39.6066924
12.801571369171144,807.464512348175,10.5913015,24.4027588,48.2934533,55.5184353
1.593705654144287,264.2678735256195,9.7345075,20.4229981,31.0752619,16.2407672
0.7812285423278809,183.8128967285156,9.2873593,19.1720463,25.527175,31.171363
2.3440754413604736,1800.0,7.5486124,10.116732,26.7093549,33.8400176
0.5624847412109375,1800.0,9.1162194,12.6329899,33.3601406,19.6636335
48.95441174507141,1800.0,32.8844546,36.0262619,101.3948187,55.8266401
202.06895923614505,1800.2279796600342,59.5906219,212.7233613,98.9608693,141.4719388
0.4062380790710449,124.1804265975952,8.5604987,18.6677014,17.4812037,29.169601
2.1886096000671387,315.24190187454224,10.44364,17.6315634,27.977914,35.4963529
56.29248762130737,1800.0,47.9818988,95.5083719,87.1913753,64.351968
0.4062397480010986,1800.0,11.038722,17.612142,40.2666643,17.1891935
0.7034924030303955,1800.0,10.8028664,18.9683007,17.9393659,14.1232242
21.19160556793213,1552.9322090148926,63.6222998,47.3970741,87.2048319,66.5822567
878.4375059604645,1800.0,136.8995151,83.6022089,586.6935183,583.3535638
0.4374887943267822,131.91416764259338,7.832437,13.8449638,24.5780127,23.239833
1.0160458087921145,1800.0,9.4831297,12.2499726,32.1667325,22.5604677
2.671793937683105,529.5200896263123,10.099532,25.5534006,43.6083956,14.9768907
15.80230712890625,285.3282120227814,6.7723643,11.641274,44.9390399,22.8867714
52.748664140701294,1800.0,31.8083538,55.758185,66.6595703,72.7464428
0.8749780654907227,1800.0,6.642675,9.9551336,14.4454638,17.2418447
30.658864498138428,1800.2961399555206,23.4745765,33.6670091,62.1632022,42.3750304
51.535762548446655,1800.0,64.9618313,84.9484294,63.6489752,57.8429555
1.6153805255889893,1800.0,7.7188928,21.5580601,21.3191874,16.8349113
2.125333070755005,1800.0,14.2429158,14.2641665,28.5123256,17.4777205
7.078837156295776,555.6057496070862,10.6935177,21.7555647,31.4686837,33.0293028
3.468677043914795,308.1304461956024,22.9882184,25.5474508,33.9254178,40.2942312
1800.0145332813263,1800.0,248.8564648,1801.6426801,1802.658635,1801.1293434
3.4530391693115234,1800.0,37.899469,66.382607,32.6508462,28.9984354
202.25586080551147,1800.0,40.0440568,208.7342217,204.4163721,175.4343346
14.82956600189209,1800.0,22.9922797,55.281192,52.367312,52.5707195
0.7031104564666748,133.66604900360107,9.0625275,17.2107832,25.950508,24.124034
