sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
1.2045083045959473,0.052833080291748,3.5546989,0.2438044,0.153433,0.1483542
0.2568423748016357,0.047147512435913,0.06167,0.0582408,0.0755572,0.1067299
0.1907036304473877,0.0512702465057373,0.0642451,0.1057107,0.0812798,0.0631103
0.2754654884338379,0.0592014789581298,0.0577745,0.1008844,0.1113325,0.0716321
0.1174383163452148,0.021613597869873,0.0281666,0.0354133,0.0321303,0.0308341
0.1523675918579101,0.0260987281799316,0.0204892,0.0262928,0.0309298,0.057313
0.1218531131744384,0.0125172138214111,0.0247916,0.031956,0.0278121,0.0259044
0.1232631206512451,0.036738634109497,0.0185509,0.0227427,0.0493821,0.0295009
0.117300271987915,0.0326380729675293,0.0381312,0.0428925,0.0762864,0.0596106
0.1888575553894043,0.0491411685943603,0.0529939,0.0983225,0.0988537,0.0610028
0.1571035385131836,0.0285894870758056,0.040088,0.0502647,0.0560539,0.0306381
0.2300131320953369,0.0512800216674804,0.0610415,0.077083,0.0706624,0.0516172
0.1358907222747802,0.0338551998138427,0.0308565,0.0348837,0.0395736,0.0466657
0.153860330581665,0.0286793708801269,0.0405581,0.0596221,0.0599463,0.0720244
0.8609490394592285,0.0812816619873046,0.0989874,0.1100249,0.145393,0.110233
0.1674084663391113,0.027052879333496,0.0371635,0.0443386,0.0506887,0.0500264
0.1121346950531005,0.017594575881958,0.0260086,0.0285543,0.0646299,0.0281092
0.9524667263031006,0.1137001514434814,0.0837196,0.0722815,0.1194903,0.0896033
0.1388165950775146,0.0335237979888916,0.0380318,0.0419562,0.0640168,0.0540636
0.2832655906677246,0.0345964431762695,0.0421597,0.0612512,0.0578005,0.0485719
0.1243367195129394,0.0256152153015136,0.0356473,0.0305327,0.048443,0.0275451
0.3589015007019043,0.0536444187164306,0.0455554,0.061404,0.0998525,0.0669898
0.1603875160217285,0.0316216945648193,0.0595007,0.0582401,0.0527297,0.047773
0.128425121307373,0.0361773967742919,0.048637,0.0565624,0.0648959,0.0291027
0.1547846794128418,0.0485904216766357,0.0532382,0.0607218,0.0762614,0.0736311
0.2085664272308349,0.0386090278625488,0.0499841,0.0640201,0.0991793,0.0594226
0.1333789825439453,0.0315895080566406,0.038069,0.042887,0.0502705,0.0640968
0.2551369667053222,0.0396766662597656,0.0463834,0.0552091,0.0828718,0.0583753
0.1312868595123291,0.0437469482421875,0.043451,0.047661,0.0638255,0.0333031
0.1540052890777588,0.0196056365966796,0.029881,0.0328969,0.0409942,0.0312096
0.1303834915161132,0.0205307006835937,0.0452993,0.0704098,0.0606138,0.0550038
0.1294927597045898,0.0130057334899902,0.0324744,0.0257656,0.0457466,0.0375975
0.1206684112548828,0.0356612205505371,0.048228,0.0568512,0.068137,0.0581766
1.4279465675354004,0.1375586986541748,0.1459816,0.170808,0.1485433,0.0990456
0.1706604957580566,0.0430982112884521,0.045038,0.0471887,0.0683942,0.0558214
0.1414766311645507,0.0215072631835937,0.0394274,0.0328221,0.0397225,0.0603558
0.2090961933135986,0.0288290977478027,0.0404216,0.045482,0.0523497,0.0319098
0.1355509757995605,0.0295240879058837,0.0363592,0.032906,0.0531719,0.0415965
0.1719107627868652,0.0441141128540039,0.0465539,0.0550971,0.0854054,0.0359106
0.1323492527008056,0.0521864891052246,0.045994,0.0630687,0.0453531,0.0320048
0.1498627662658691,0.0296485424041748,0.0347518,0.0295405,0.0424436,0.0253533
0.1754977703094482,0.041163682937622,0.0528034,0.0779628,0.0669599,0.0491129
0.1293954849243164,0.0345160961151123,0.0481293,0.0577286,0.0653894,0.0552869
0.2366514205932617,0.0591018199920654,0.043618,0.0720278,0.0840555,0.0651091
0.2057762145996093,0.0316119194030761,0.0528198,0.0518091,0.0503021,0.0438534
0.1021981239318847,0.0110135078430175,0.0220834,0.0405122,0.0263602,0.024263
0.1363165378570556,0.0266675949096679,0.0351962,0.0511244,0.0294735,0.0370854
0.1386234760284423,0.021198034286499,0.0303608,0.0315035,0.0519999,0.038651
0.162759780883789,0.0430285930633544,0.0420398,0.0476504,0.068984,0.0610083
0.1060214042663574,0.0115096569061279,0.0182307,0.0221201,0.0375573,0.0274712
