sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
1.8452973365783691,8.482857704162598,2.361844,3.5386801,1.5350526,1.3649785
3.225799083709717,9.193145513534546,2.8331308,5.434601,1.8922503,2.4993756
1.611266851425171,4.950384140014648,1.6962343,2.6903223,1.3831599,0.9759558
3.1868274211883545,4.811069488525391,1.7776436,3.2745573,1.6217595,1.3559823
2.925806760787964,5.623861074447632,1.9028851,2.3198749,2.3007711,1.599609
7.930282115936279,11.821651697158813,1.5368184,3.3110518,2.5583669,1.9315516
1.4668374061584473,12.05005431175232,1.7287934,3.3768217,1.1117988,1.679783
1.282130479812622,5.690927028656006,1.6468219,3.4903808,1.2989298,1.3282516
1.7229621410369873,5.090113639831543,1.7042457,3.4522363,1.1940383,1.3278679
5.621164798736572,9.246530055999756,2.019818,3.2341377,2.642877,1.8280365
1.5207045078277588,6.946686029434204,1.3265403,3.2444903,1.1543199,1.2440502
2.6455564498901367,12.44528865814209,2.677509,5.3059737,2.330435,2.0306369
6.44814658164978,11.182101011276245,2.7259081,3.4870309,2.2080207,2.4992289
9.929092407226562,17.291913509368896,3.3491085,8.3712139,3.4119805,3.4038372
0.5984008312225342,2.2961349487304688,0.9280649,1.5396201,1.4655968,1.095301
10.691208600997925,8.078149557113647,3.1794096,7.5254913,2.1677387,2.0235664
5.671782970428467,11.077225685119629,3.2828284,5.3735926,3.0728336,1.8150185
2.4624176025390625,9.505121231079102,2.1064616,3.1657988,1.6459142,1.1316802
9.967339038848877,9.930586814880371,2.4527449,7.9259059,2.0153768,2.7244165
2.909916877746582,16.01191782951355,2.2482327,3.9189163,1.8024603,1.7873572
2.6169815063476562,10.507193565368652,1.8950961,4.5148285,1.7138283,1.5724906
34.110246419906616,15.974815607070923,6.6048183,9.9621047,5.5657962,6.4386227
5.073164463043213,9.237735509872437,2.9289066,3.8774117,1.9229826,2.4778585
1.9883170127868652,7.696098804473877,2.221835,2.9883509,1.6366773,1.9032866
1.3356068134307861,4.845407485961914,1.20986,3.9177766,1.4708426,1.2537659
5.354695796966553,15.474539279937744,3.7014843,4.4818622,2.2292975,1.795735
7.23907470703125,6.926079750061035,3.3318487,3.9754513,1.7132964,3.1357228
4.191465139389038,12.463859558105469,2.3529706,4.9060376,1.5335803,1.384163
12.145915985107422,13.391874551773071,3.7024757,9.9207289,5.2278047,4.1308176
1.9468064308166504,8.396559238433838,1.6208828,2.6325541,2.336799,1.9257328
0.7009897232055664,4.398465394973755,1.8934675,2.2031495,1.6341497,0.9750436
19.50165581703186,21.49575138092041,5.2080368,7.6003606,4.8872482,2.813032
4.252405881881714,10.295652151107788,1.690495,4.1118242,1.7102345,1.4650834
6.179320573806763,10.09382963180542,3.1915265,4.9597391,3.1386601,2.3663477
9.007967233657837,10.000049352645874,3.8264612,6.5318504,2.4893786,2.2929374
33.81770181655884,11.33913803100586,5.4365165,8.5284221,6.2445608,5.0312587
0.7489702701568604,13.20338773727417,2.8814497,2.932933,2.4196734,1.5277363
0.3985002040863037,3.0489680767059326,1.3808476,2.0757547,1.0537758,1.1873395
8.401763677597046,12.974048852920532,3.2232843,5.5371138,2.1996329,2.421317
2.085503339767456,7.339940786361694,2.4961811,3.392939,1.8108443,1.3495701
16.69672679901123,7.513712167739868,2.9792733,7.3067821,2.4870466,2.8877979
4.5387866497039795,14.739253044128418,2.0843443,4.9607714,1.6508274,1.3914043
6.129707098007202,7.379101037979126,3.6166631,3.9570286,2.6809647,2.1357235
2.121302366256714,4.215039968490601,1.7483003,3.3440848,1.4522782,1.820157
11.867978572845459,10.613252401351929,5.5800445,6.7016546,4.2630813,3.2157922
5.191659927368164,9.146819114685059,4.0395306,3.5724741,2.2016637,2.4523254
4.027034759521484,6.752652406692505,2.2005544,2.7093374,1.9810141,1.3738911
9.296916007995605,14.06836223602295,3.4200101,10.6270536,3.3890774,3.8968744
3.0049781799316406,6.8349761962890625,2.1018106,3.4659282,1.8448488,1.6163335
0.7748823165893555,10.594353914260864,1.7819966,3.6023812,1.4669573,1.3932971
