sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
5.342979669570923,23.276636838912964,2.1339921,2.7797927,3.6502256,3.5627299
17.82250690460205,1800.0,8.4826885,44.7776233,50.1824797,25.4117173
6.5403196811676025,33.147085428237915,7.640943,13.210933,7.23617,16.3796804
5.801006317138672,41.017873764038086,3.162668,4.5682548,4.6658475,4.4694826
21.25227642059326,1800.0,17.1146938,16.0206321,22.321427,19.3184864
6.204677104949951,50.83219003677368,7.271828,18.8889925,20.6497436,7.7287469
9.590340375900269,76.38537955284119,8.3830332,66.803468,21.4502577,20.7302191
6.754481315612793,1800.0,2.1054007,2.4892353,3.0837078,3.5847227
128.11736845970154,1800.0,10.6427662,66.4394457,54.9787979,54.3812499
5.462386131286621,28.013607263565063,2.9428113,4.3328318,4.6984957,4.6877329
57.610044717788696,105.07410168647766,26.7442379,61.7416449,35.8980694,23.3105227
6.562361001968384,1800.0,7.1271497,6.505746,20.6711291,23.9298534
5.531521558761597,1800.0,7.7885539,15.7023406,18.1696393,17.3458482
5.96855902671814,1800.0,1.940054,2.5290996,3.7459185,3.8904632
7.378006458282471,49.84282374382019,4.8963858,7.3372155,18.1896245,10.187141
10.109855651855469,1800.0,8.7150792,23.3002188,15.2852835,21.5627238
6.842957019805908,127.9074158668518,11.4370693,53.0055328,26.5304838,16.1448762
90.3059742450714,1800.0,16.0183952,41.0432164,40.3764318,35.8457946
7.222736358642578,30.3576295375824,8.0598251,20.2060328,19.4307742,18.2039663
7.80568790435791,73.56577372550964,9.1616582,17.7523329,22.7831342,19.6584338
6.739225625991821,29.284370183944706,3.7818544,7.7658246,6.7688484,19.2583515
6.796674013137817,44.70984148979187,8.1338586,21.359994,22.1908262,20.666112
6.230075120925903,1800.0,4.5251609,7.9016964,11.7532339,16.4719449
23.0844361782074,1800.0,10.7716459,56.8475841,35.5220031,30.7022882
5.68154501914978,1800.0,4.5365515,6.0411748,4.885318,13.5273664
5.723049163818359,51.75083327293396,6.2448005,6.1048896,16.1830512,9.4107956
11.762966394424438,51.84111523628235,8.8999493,19.678597,22.2921597,21.4907891
8.086465835571289,51.81924319267273,5.5816222,10.936789,15.5642814,14.2124722
18.30577492713928,1800.0,12.4185646,36.5131403,30.2388975,19.2446153
5.775591135025024,1800.0,3.4061021,5.7930617,7.7716306,6.9310009
5.540121555328369,1800.0,2.8229701,4.3162182,5.004422,4.4306432
6.218590974807739,28.3819043636322,4.4788128,5.1916462,20.7225602,18.8747364
21.219897031784058,1800.0,12.4340959,41.6769532,27.490895,33.6955488
6.875588417053223,116.59680080413818,6.4741356,15.7834498,30.2192846,12.4716365
7.31232738494873,1800.0,4.6957462,11.3508694,8.5454375,6.4721515
7.790462970733643,33.998087644577026,4.3101794,13.3352626,8.2393243,8.4753775
14.065919160842896,57.04371070861816,9.1833463,19.6765888,20.382485,19.541458
195.92264342308044,1800.0,47.6236496,130.6371544,71.3977437,63.5428682
8.606155633926392,1800.0,10.688158,29.083617,22.0625498,24.3709447
7.118980169296265,57.98885917663574,7.9947214,18.5717487,19.9973649,18.4069402
15.687267541885376,1800.0,7.5301474,31.543106,12.4401667,12.6374179
4.387430191040039,1800.0,3.996678,8.703559,6.954387,5.4713834
6.39191746711731,1800.0,5.7979724,7.347977,17.2399434,13.7671674
6.377707481384277,60.951939821243286,7.5398946,14.6323061,20.5898401,20.9827443
4.795825242996216,24.250945329666138,2.195034,2.6601998,3.1361745,3.6490883
42.927037715911865,1800.0,15.8559703,46.7406443,44.8978972,42.6182403
16.815677881240845,1800.0,8.1538034,28.8394001,23.8448334,22.3288158
6.573575973510742,1800.0,7.2992745,10.8008761,16.327661,14.8580074
9.57465124130249,1800.0,7.9000548,18.4247386,20.5805152,19.9942242
5.998518943786621,84.19771265983582,9.0500784,17.319217,19.273796,18.09674
