sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
35.74574875831604,133.310076713562,30.1160078,47.2424373,40.3511412,33.2992579
23.372690200805664,317.23862409591675,17.9239387,58.6031176,36.5049768,31.4976176
19.53832221031189,55.27098369598389,12.5311773,16.7823294,15.7095843,17.762832
1.996669054031372,102.22686004638672,14.3275596,11.2127218,11.8025134,9.5631615
44.30884003639221,591.3331141471863,44.9307098,70.6124865,73.6356606,40.3537947
11.046199798583984,73.63850426673889,17.9401336,20.8070691,17.5496778,13.3510281
1.4022793769836426,105.03468465805054,8.3719773,15.8707433,9.6140869,6.5370699
3.5710134506225586,52.23963284492493,15.352267,16.6413062,13.4318237,11.8796987
9.292223930358887,72.33472347259521,26.9198098,24.4695757,15.9806546,15.978222
0.9271924495697021,98.40042519569397,7.3679387,12.187787,9.3828902,9.480772
12.462527990341187,138.7999837398529,31.3223055,55.9598945,38.6476139,36.3797197
17.80878710746765,167.7363359928131,22.3570641,43.4988784,21.3841555,25.0214736
8.456064224243164,71.69347429275513,13.1844878,14.5191084,27.3283406,14.3649578
12.103452444076538,103.63999915122986,15.5216428,36.0423202,34.3331846,30.1294578
7.888182640075684,58.28578233718872,13.2448154,23.2579086,15.5323433,11.627997
3.8585212230682373,115.3328332901001,18.7630191,22.8218357,13.1601851,12.9076877
1.8685715198516846,65.93445372581482,9.8136986,22.1394551,18.9295402,9.5389628
1.8417084217071533,97.0460913181305,10.0579781,17.204569,14.4593309,7.5977573
7.597666501998901,67.0649778842926,10.3883578,26.988593,15.6372702,9.73729
0.91267991065979,108.86260676383972,7.303351,10.7622559,6.020723,8.7133406
17.40856623649597,140.62656140327454,19.3117863,40.9738866,37.8114821,16.7614301
0.9966535568237305,52.71533274650574,10.7445853,9.1446034,8.4214422,9.5837953
18.391390085220337,137.38029527664185,24.7807444,30.1334841,19.6583953,25.5941672
1.2179908752441406,87.83863878250122,10.7192174,23.4872149,8.3531748,12.7997619
5.53346586227417,77.21844387054443,14.5039687,25.3308474,19.0256314,21.7894779
51.482884645462036,81.86781406402588,29.850208,50.7029232,29.032589,23.2306885
10.009464025497437,81.44676423072815,15.3636602,18.8074817,14.6612386,19.9045676
1.6537821292877197,135.30538129806519,9.6828687,13.6143455,10.926872,8.1484062
3.6754305362701416,81.84953808784485,11.7869187,15.3253796,12.3862587,9.1838051
2.147871255874634,75.11609554290771,7.7020349,20.0982426,10.1681515,7.6524567
1.3049769401550293,53.62483620643616,12.251537,11.8636328,10.9250494,10.124528
1.2304151058197021,44.66699934005737,12.6521974,13.3831782,9.7883126,11.2706477
6.631822109222412,63.07761192321777,14.8423616,16.5409595,13.8537348,12.981185
15.909122705459595,72.64342951774597,13.7418608,59.5306401,26.2381829,35.6534178
14.712579488754272,112.16038155555725,24.6130359,34.2030418,17.2567285,15.9568214
7.136868238449097,74.90615200996399,10.8223093,19.1884717,10.1023052,9.2535252
12.596567630767822,104.09272456169128,23.845815,41.8227125,20.8035588,29.8700823
9.385034084320068,79.71822571754456,24.1378232,23.6081425,19.2563247,21.9340774
3.796083450317383,83.62186193466187,23.242044,33.5238605,12.717981,12.6088906
8.637199878692627,174.61531329154968,13.9546217,22.1264718,24.8320862,19.3890813
18.688013792037964,117.74907112121582,16.6319026,27.0815515,17.9825914,19.9351832
0.25667452812194824,67.50375437736511,6.020963,8.9835683,7.7832426,10.9925179
28.097464323043823,149.3421666622162,26.2329689,31.5158093,27.1013066,17.4796092
21.660576105117798,82.9991044998169,22.8689061,37.1385845,21.0381442,24.2825322
25.446279287338257,441.8996524810791,21.8271373,46.2144612,37.6783797,35.9295332
3.629383087158203,92.54623365402222,11.1526274,30.425894,15.1126442,20.1268325
2.9529359340667725,77.39146757125854,10.1419188,28.5969054,10.8123526,13.0640161
13.01722502708435,99.07189679145813,24.7523341,30.2193699,16.9670858,22.6211204
4.052865743637085,92.10853624343872,15.362327,17.1177856,14.1308551,15.005646
16.088571071624756,99.92085146903992,31.2948984,34.0380602,17.5253534,29.5415251
