sBB,Gurobi,Logarithmic,DisaggLogarithmic,ZigZag,ZigZagInteger
0.1072642803192138,0.6724882125854492,0.3577181,0.3542667,0.2966015,0.2763325
0.1538429260253906,1.6374821662902832,0.4206261,0.6074156,0.5196763,0.5152874
0.4499485492706299,2.018360376358032,0.4476991,0.6936455,0.6865255,0.7510545
0.4346647262573242,3.5336790084838867,0.6635965,0.8620635,0.806574,1.2338183
0.0365591049194335,1.0418152809143066,0.238101,0.267861,0.3307369,0.2927535
0.4318788051605224,5.39483380317688,0.478058,1.1768814,0.7062866,0.7718918
4.017740964889526,3.646228313446045,0.9042491,1.3866145,1.2179884,0.7414335
4.8997297286987305,5.920673131942749,0.868331,0.8116404,2.3657456,1.515272
0.4917225837707519,2.0796616077423096,0.8703999,1.4964348,1.5105841,1.6615147
1.4954555034637451,3.806016206741333,1.036017,2.0614293,1.9415505,1.978001
2.304020881652832,3.187095880508423,0.7177655,1.0146732,1.1574756,0.7307882
0.8649137020111084,1.797344446182251,0.4807966,0.6796781,0.5454482,0.6448733
0.3251619338989258,1.9222500324249268,0.954077,0.9123888,0.8826645,0.7433918
1.7081310749053955,1.9194211959838867,0.7350299,1.1458347,1.58222,1.7146487
3.656785249710083,2.870684862136841,0.8122001,1.3515723,1.8602282,1.6104306
3.842629194259644,3.3117005825042725,0.7981747,1.1791708,1.4139517,1.4159695
0.1458587646484375,1.1587588787078855,0.3606957,0.4272803,0.5088608,0.444407
0.4802286624908447,3.4397189617156982,0.5897536,1.2932389,0.6722357,0.9764651
1.651627779006958,4.093698501586914,0.6900626,1.1083755,1.107342,1.102503
4.233989477157593,2.8907642364501958,1.0061343,1.6126501,1.791859,1.4962218
0.2204484939575195,2.19446349143982,0.3315346,0.3918515,0.4675494,0.4331558
1.0222227573394775,4.468257427215576,0.5847897,1.0122013,1.3710684,0.9534266
1.404557466506958,2.51543927192688,0.532326,0.9996255,1.0213713,1.1768757
0.0355663299560546,0.877094030380249,0.1816832,0.2305125,0.2489614,0.2225086
0.1811361312866211,2.17180609703064,0.6533414,1.31013,0.7470068,0.6509838
1.25933575630188,2.7053816318511963,1.0553836,1.0776056,1.3119196,1.4185045
4.159254312515259,3.93304967880249,0.5535968,0.8494936,0.7695748,1.0137339
0.9371881484985352,2.9560434818267822,0.8929487,1.172884,1.5568429,1.1230428
4.036184787750244,5.156818866729736,1.1620247,1.3448645,1.0660531,0.836283
0.8899767398834229,5.686950445175171,1.1589194,1.1033205,1.4469429,0.9142406
0.2716014385223388,2.240797281265259,0.3381528,0.6972069,0.5886054,0.5070001
0.4667761325836181,1.7195987701416016,0.3181917,0.4663974,0.4456973,0.4497588
0.3977060317993164,3.809582948684693,0.9773212,1.0883165,1.1352644,1.3359689
2.105186700820923,4.274071931838989,0.8082383,1.0600357,1.130074,1.0599194
2.938389539718628,4.81429934501648,0.6543628,0.7810591,1.6063697,0.9441093
0.2587897777557373,3.863555908203125,0.5862767,1.0356111,0.6666819,0.7811969
0.2847170829772949,2.715445041656494,0.68643,0.7223803,0.6063053,0.7676533
29.97641110420227,9.384418725967407,1.873862,2.8984985,2.6357294,5.0730361
1.9880857467651367,3.1978960037231445,0.9497276,1.5792499,2.4392215,1.1855239
12.0418062210083,6.228720426559448,1.231969,2.0063481,1.6293252,1.5809288
1.2217848300933838,5.269323110580444,1.0999221,1.3354661,2.0169938,1.5257185
2.3537020683288574,4.872605562210083,0.7291467,1.055592,1.2417107,1.0367388
1.2116529941558838,2.557046175003052,1.0612008,1.2624082,1.2206318,1.0211187
0.2780821323394775,0.8564212322235107,0.2081516,0.3629757,0.4096309,0.3956818
4.511414289474487,2.815979242324829,0.7710077,1.1820716,1.2269487,1.0737879
4.440162897109985,4.67605996131897,0.5468071,1.1973413,0.8911331,0.8605602
0.5455060005187988,3.1861412525177,1.1739787,1.1338242,1.213841,1.1746468
7.4167799949646,6.214835643768311,1.0609956,1.2804229,1.3621002,1.1489193
1.9614713191986084,4.009523153305054,0.550459,0.7781834,0.7057062,1.0626109
0.2600636482238769,1.9050054550170896,0.3754108,0.8376252,0.6508277,0.579336
